timestamp,denominator_00,cloudfront_00,webserver-elb_00,webserver_02,appserver-elb_00,appserver_01,rdsmysql_01,content-s3_00,webserver_09,appserver_00,rdsmysql_00,webserver_08,appserver_03,appserver_04,appserver_02,webserver_03,webserver_04,webserver_05,appserver_05,webserver_07,webserver_06,webserver_10,webserver_00,webserver_01,webserver_11
2550,0.126,0.078,0.117,0,0.0545,0,0,0.012666667,0.081,0.025,0.0125,0.079,0,0,0.029,0,0,0,0,0,0,0,0,0,0
2551,0.161285714,0.117142857,0.118,0,0.0566,0,0.01,0.007,0.0815,0.019,0.007,0,0,0.02,0.027,0,0.081,0.1,0.023,0,0,0,0.093,0,0
2552,14.54585714,14.50014286,20.2562,0,0.05325,0.02,0.005,0.006,0,0,0.006,0.088,0.023,0.0195,0,0.084,0,0.078,0,0,0.081,0,0,0,0
2553,0.103428571,0.06,0.1075,0,0.05,0,0.007,0.01,0,0.02,0.005,0.08,0,0,0,0,0,0,0.022,0,0,0.0815,0,0,0
2554,0.169571429,0.115714286,0.13675,0,0.06225,0.0265,0.00925,0.006,0.153,0,0,0,0,0,0,0,0.071,0,0.021,0,0,0.091,0,0.085,0
2555,0.178222222,0.130666667,0.125571429,0,0.055714286,0.025,0.009,0.0085,0.089,0.023,0.005333333,0,0.02,0.019,0.027,0.09,0.087,0,0.026,0,0.084,0,0,0,0.094
2556,0.142142857,0.095571429,0.11675,0,0.05425,0.026,0.006,0.006,0,0.02,0.006666667,0,0,0,0,0.082,0,0,0.014,0,0.086,0.08,0,0.088,0
2557,0.132375,0.08975,0.11075,0,0.04825,0,0.007,0.02025,0,0.019666667,0.0045,0.083,0.019,0,0,0,0.078,0,0,0,0,0.07,0.077,0,0
2558,0.110428571,0.066142857,0.1245,0,0.055,0,0.005,0.0126,0,0,0,0,0,0.019,0,0,0,0,0.016,0.082,0,0,0.087,0,0
2559,0.144666667,0.1005,0.133333333,0.08,0.070666667,0.028,0.024,0.008333333,0,0,0,0,0,0.045,0,0,0,0.084,0,0,0,0,0,0,0.127
2560,0.203,0.159333333,0.118333333,0,0.059,0,0,0,0.082,0,0.009666667,0,0,0.024,0,0,0,0.095,0.029,0,0.081,0,0,0,0
2561,30.2378,30.1754,37.6805,0,37.6125,0,0.006,0.006,0,0.022,0.005,0.088,0,0,0,150.303,0,0.101,0.0215,0,0,0,0,0,0.099
2562,0.1345,0.086333333,0.116333333,0.067,0.052333333,0.029,0.008,0.006,0,0.022,0.014,0,0,0,0,0,0,0.083,0.024,0,0.087,0,0,0,0
2563,0.1744,0.13,0.11675,0.084,0.05475,0.023,0.011,0.006,0,0.0255,0.01,0,0,0.022,0.042,0.08,0,0,0,0,0.093,0,0,0.083,0
2564,0.174285714,0.122857143,0.124,0,0.0592,0.021,0.005,0.006,0.086,0,0.013,0,0.0245,0.022,0.038,0,0,0,0,0,0.096,0,0,0.084,0.086
2565,0.129111111,0.081888889,0.11525,0.084,0.0535,0.0195,0.00625,0.0094,0,0,0,0,0.019,0.03,0,0,0,0.081,0,0,0.084,0,0,0.086,0
2566,0.108285714,0.062,0.1225,0,0.055,0,0.0065,0.0078,0,0.02,0,0,0,0.023,0,0.079,0,0,0,0,0.085,0,0,0,0
2567,0.144333333,0.095333333,0.127666667,0,0.059,0,0,0.011333333,0,0,0.007,0,0.022,0.022,0,0,0,0,0,0.085,0.094,0,0,0,0.098
2568,0.15925,0.109375,0.1254,0.096,0.0586,0,0.005,0.008666667,0,0.022666667,0.007,0.093,0.02,0,0,0,0,0.081,0.022,0,0.097,0.097,0,0,0
2569,37.48257143,37.42814286,65.411,90.373,65.25375,90.275,0.012,0.006666667,0,100.218,0,0,0,70.258,0.025,100.37,0,0,0,0,0.077,0,0,0,70.476
2570,0.184428571,0.139428571,0.255,0,0.179333333,0,0.0112,0.0095,0,0.267,0.01,0,0.022,0,0.026,0.105,0,0.086,0,0,0,0,0,0,0.476
2571,0.140111111,0.090222222,0.12925,0.0925,0.0605,0.028,0.008333333,0.0106,0,0.023,0.004,0,0.021,0,0,0,0,0,0.023,0,0,0,0,0.093,0.096
2572,0.139166667,0.0895,0.122666667,0,0.059333333,0,0.012,0.006666667,0,0.022,0.0055,0,0.029,0.021,0,0.089,0,0,0,0.097,0,0,0,0.091,0
2573,0.166,0.1165,0.12375,0,0.05425,0,0.008,0.012,0,0.02,0.005,0,0,0.02,0.02,0.092,0,0,0.027,0.093,0,0.098,0,0.088,0
2574,0.127125,0.08025,0.124333333,0,0.056666667,0,0,0.01,0.094,0.022,0.007333333,0.084,0.027,0,0.022,0,0,0.086,0,0,0,0,0,0,0
2575,0.144555556,0.096555556,0.1204,0,0.0566,0.0205,0.005,0.0075,0,0,0.0065,0,0,0.021,0,0,0.091,0,0.023,0,0.082,0.084,0.092,0,0.085
2576,0.0944,0.0484,0.114,0,0.052,0,0.01,0.0085,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0.078
2577,0.154142857,0.104428571,0.1275,0.092,0.0585,0.021,0.0055,0.009333333,0,0.0245,0.016,0,0,0,0,0,0.096,0,0.029,0,0,0,0,0.0885,0
2578,0.157,0.1065,0.1222,0.091,0.0512,0.018,0.00475,0.011,0,0.021,0.005,0,0.021,0.02,0.02,0,0,0,0,0,0.085,0,0.076,0.081,0.091
2579,0.191833333,0.143333333,0.1358,0.121,0.063,0,0.008,0.006,0,0,0.011,0,0.0225,0.024,0.026,0,0,0,0.028,0,0.094,0.089,0,0.094,0.091
2580,0.099111111,0.057111111,0.129,0,0.057,0,0.005,0.009857143,0,0,0,0,0.021,0.019,0,0,0,0,0,0,0.088,0,0,0,0.106
2581,0.127571429,0.081,0.122333333,0,0.057,0.019,0.005,0.0105,0,0.025,0.009,0,0,0,0,0,0,0.0905,0.023,0,0,0.081,0,0,0
2582,14.45057143,14.40485714,33.54433333,50.2225,33.45966667,0.018,0.0065,0.01075,0,0.024,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0
2583,6.427125,6.379875,12.70025,0,12.61775,0.022,0.009,0.01,0,0,0.008666667,0,0,0,0.0595,0,0,50.331,0.024,0,0,0,0.09,0.091,0.093
2584,0.172111111,0.121444444,0.131666667,0.085,0.057666667,0.021,0.008333333,0.009333333,0.0965,0,0.005333333,0.099,0.02,0.021,0.0245,0,0,0.089,0.025,0,0,0,0,0.089,0
2585,0.178625,0.129875,0.126,0.086,0.058666667,0.026,0.009,0.0085,0,0.023,0.009333333,0,0.023,0.022,0,0,0,0.09,0.0285,0.090666667,0,0,0,0,0
2586,0.111714286,0.064571429,0.13,0,0.0555,0,0.0065,0.0078,0,0.022,0,0,0.025,0,0,0.095,0,0,0,0,0,0.09,0,0,0
2587,0.111,0.065285714,0.1275,0,0.0585,0.026,0.009,0.0092,0,0,0.004,0.094,0,0,0,0,0,0,0.021,0,0,0,0.091,0,0
2588,0.1716,0.1298,0.11525,0,0.0545,0,0.009333333,0.006,0,0.0235,0.012,0,0,0,0.0255,0,0.092,0,0,0,0.083,0,0.077,0,0.087
2589,0.212,0.161285714,0.127285714,0,0.055428571,0.021,0.005,0,0,0.02,0.0055,0,0,0,0.0185,0,0.093,0,0,0,0,0.086,0.086,0.088,0.098
2590,34.65585714,30.301875,0.134,0,0.0685,0.024,0.016,0.009333333,0,0,0.006,0.096,0.033,0,0,0.098,0,0,0,0,0,0,0,0,0
2591,5.226666667,5.174166667,0.318166667,0,0.114833333,0.0225,0.018666667,0.011,0,0.069,0.016333333,0.183,0,0,0,0.2285,0,0.274,0.0845,0.1,0,0.289,0,0,0
2592,0.1496,0.1018,0.115666667,0.086,0.052666667,0,0.009,0.006,0,0.02,0.005,0,0,0,0,0,0,0,0.024,0,0,0.076,0.083,0,0
2593,0.097,0.054,0.113,0.061,0.0495,0.013,0,0.01,0,0,0.0045,0,0,0,0,0,0,0.095,0.022,0,0,0,0,0,0
2594,0.120166667,0.07,0.1135,0,0.0505,0,0.009,0.01425,0,0.025,0.011,0,0,0.024,0,0,0.075,0.079,0,0,0,0,0,0,0
2595,0.1368,0.088333333,0.1315,0,0.0655,0,0.005,0.0098,0,0.022,0.007666667,0.0935,0.029,0,0,0,0.095,0,0.023,0,0,0,0.09,0,0
2596,0.1845,0.122428571,0.1166,0.085,0.0548,0,0.005,0.0115,0,0.0225,0.011333333,0.09,0.025333333,0,0,0,0,0.08,0,0,0,0.087,0,0.08,0
2597,0.1562,0.1066,0.125666667,0,0.055333333,0.022,0.005,0.007,0,0.02,0.008,0,0,0.026,0,0,0,0,0,0.084,0.089,0,0,0.091,0
2598,0.116125,0.062875,0.126,0.083,0.058,0,0.005,0.009333333,0,0.025,0.009,0,0,0,0,0,0,0,0.021,0,0,0,0.091,0,0
2599,0.132714286,0.081,0.121666667,0,0.055,0,0,0.00725,0,0.028,0.007666667,0.085,0,0.022,0.022,0,0,0,0,0,0,0.09,0,0.096,0
2600,0.132,0.0905,0.12525,0,0.0595,0,0.005,0.008,0,0,0.006666667,0,0.0215,0.021,0,0,0,0.088,0,0.091,0,0.083,0,0,0.093
2601,75.268,60.1818,100.2456667,0,100.1396667,0.022,0,0.0105,0,0,0.0065,0,0,0.02,0,0,300.437,0,0,0.087,0,0,0.089,0,0
2602,58.896,58.84485714,102.91925,0,102.8055,0,0.005,0.015,0.087,0.021,0,0.091,0,0.022,0,0,0,0,0,0,180.677,230.643,0,0,0
2603,25.80922222,25.75133333,77.15633333,0,77.069,0.019,0,0.010166667,120.667,0,0.005,0,0,0,0,0,0,0,0,0,0,0.076,0,0,110.613
2604,0.113,0.0742,0.1175,0.088,0.059,0.022,0.0234,0.009333333,0,0,0.061,0.081,0.028,0,0.128,0,0,0,0,0,0,0,0,0,0
2605,0.108285714,0.059571429,0.1105,0,0.049,0,0.008,0.0096,0,0,0,0.081,0,0,0.027,0,0,0,0.017,0.082,0,0,0,0,0
2606,0.176166667,0.130166667,0.117,0,0.0538,0.022333333,0.006,0.006,0,0,0.0085,0,0.021,0,0.027,0.08,0,0.09,0,0,0,0,0,0.085,0.086
2607,0.113857143,0.065857143,0.114,0,0.0535,0,0.012,0.0138,0.0785,0,0.011,0,0,0,0,0,0,0,0.0265,0,0,0,0,0,0
2608,0.138125,0.0925,0.119,0,0.0545,0,0.006,0.01375,0,0,0.0075,0,0.022,0.024,0.021,0.089,0,0.078,0,0,0,0.093,0,0.088,0
2609,0.089142857,0.044285714,0.121,0,0.055,0,0,0.007666667,0,0,0.01,0.085,0,0,0,0,0,0,0.024,0,0,0,0,0,0
2610,0.09825,0.0565,0.119,0,0.053,0,0,0.008333333,0.079,0,0.01,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0
2611,25.15383333,25.10816667,150.47,0,0,0,0,0.0134,0,0,0,0,0,0,0,0,0,0,0,0,150.428,0,0,0,0
2612,43.801,43.74866667,65.585,0,0.261666667,0,0.09,0.006,0,0.134,0.019,0,0.194,0.155,0,0,90.506,0,0,0,0,0,0,0,40.584
2613,0.131555556,0.083777778,0.121,0,0.05575,0,0.0075,0.0114,0,0,0.005,0.082,0.02,0.024,0.026,0,0.084,0.081,0.02,0,0.087,0,0,0,0
2614,0.10925,0.063625,0.132,0,0.063,0,0.01,0.009,0.089,0,0.014,0,0,0.029,0,0,0,0,0.029,0,0,0,0,0,0.094
2615,0.136625,0.090875,0.11275,0,0.05025,0.0215,0.005,0.01225,0,0,0.005,0,0,0.018,0.015,0,0,0.083,0,0,0,0,0.0725,0,0.085
2616,0.130625,0.08775,0.1165,0,0.055,0,0.006333333,0.009,0,0.02,0.005,0.08,0.0225,0,0,0,0,0,0.021,0,0.077,0,0,0.0905,0
2617,0.152,0.105625,0.1166,0,0.051,0,0.007,0.009666667,0.089,0,0.005,0,0.02,0.024,0,0.0875,0,0,0.0185,0,0.088,0,0.081,0,0
2618,0.118125,0.072,0.119333333,0,0.049333333,0.019,0.005,0.009,0,0,0.004,0.085,0,0.019,0,0,0.093,0,0,0,0,0,0.087,0,0
2619,0.153142857,0.108857143,0.12725,0.0895,0.0545,0.025,0,0.012,0.098,0.021,0.00575,0,0,0.02,0.019,0,0,0,0,0.093,0,0,0,0,0
2620,0.149571429,0.099,0.11825,0.085,0.05375,0.025,0.009,0.008666667,0,0,0.005,0,0,0,0.0265,0,0,0,0.022,0.083,0,0.079,0,0,0.087
2621,0.133111111,0.088777778,0.1026,0,0.0476,0.018,0.005,0.00775,0,0.019,0.007,0.082,0,0.019,0,0,0,0,0.018,0,0,0.065,0.073,0,0.08
2622,0.123571429,0.079714286,0.114666667,0,0.050666667,0.024,0.009,0.00825,0.078,0,0.005,0,0,0.021,0,0,0,0.08,0.024,0,0.073,0,0,0,0
2623,0.153625,0.108,0.1222,0,0.0536,0.026,0.008333333,0.008333333,0,0.0195,0.005,0,0,0,0,0.0835,0.099,0.08,0.0225,0,0,0.083,0,0,0
2624,0.101,0.057,0.1155,0,0.047,0,0,0.009166667,0,0,0.005,0,0.019,0,0,0,0,0,0.014,0,0,0.0815,0,0,0
2625,16.85333333,16.8065,25.16175,0,0.052333333,0.025,0.008333333,0.009,0,0.026,0,0.081,0,0,0,0,0,0,0.02,0,0.084,0,0,0,0.079
2626,0.147285714,0.102,0.1225,0,0.0606,0,0.005666667,0.010333333,0,0.027,0.0135,0.095,0.026,0,0.0205,0,0,0,0,0.097,0,0,0,0,0.081
2627,0.086857143,0.042142857,0.111,0,0.051,0,0.005,0.009333333,0.078,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2628,0.1755,0.129625,0.126666667,0,0.0555,0.025,0.005333333,0.008,0,0,0.008333333,0,0.026,0.022,0.02,0.092,0,0,0,0.093,0,0.089,0.0865,0,0.086
2629,0.127222222,0.080222222,0.11475,0,0.05275,0,0.0055,0.0072,0.084,0,0.0095,0,0,0.019,0.026,0,0.087,0,0.023,0.079,0,0,0,0,0.076
2630,0.102142857,0.055285714,0.105,0.076,0.0475,0,0,0.0058,0,0,0.007,0,0,0.014,0.024,0,0,0,0,0,0,0,0,0,0.08
2631,0.179666667,0.138333333,0.104666667,0.077,0.049,0,0.0095,0,0,0,0.004,0,0.018,0.0215,0,0,0,0,0,0,0.072,0,0,0,0
2632,0.131111111,0.087111111,0.12825,0.0965,0.0535,0,0.007,0.0136,0,0,0.007,0,0.018,0,0,0,0,0,0.0245,0,0,0.097,0.075,0,0
2633,0.144428571,0.098142857,0.116,0,0.05175,0,0.005,0.011,0,0,0.006333333,0.082,0,0.021666667,0,0.079,0,0.081,0.019,0.085,0,0,0,0,0
2634,21.63914286,21.59214286,25.15316667,0,25.08766667,0,0.007333333,0.014,0.088,0.020666667,0.0055,150.28,0,0,0,0,0,0.078,0.024,0,0.084,0.084,0.085,0,0
2635,0.1214,0.0744,0.113,0,0.056,0.056,0.009,0.009333333,0,0,0.0045,0,0.023,0,0,0.08,0.082,0,0.02,0,0,0,0,0,0
2636,0.2115,0.16525,0.2192,0,0.1554,0,0.005,0.010666667,0,0.02,0.0045,0,0.019,0.02,0.0195,0,0,0,0,0.089,0,0.075,0.3415,0,0
2637,0.109,0.067166667,0.105,0,0.0485,0,0.008,0.01125,0,0.02,0.005,0,0,0,0,0,0,0.074,0.022,0,0,0.075,0,0,0
2638,0.485571429,0.176857143,0.2025,0.139,0.0835,0.022,0.01125,0.015,0,0,0,0,0.033,0.028,0,0.079,0,0,0,0,0,0.234,0,0.075,0
2639,0.110333333,0.059444444,0.1335,0,0.0595,0,0.006,0.008571429,0,0.0225,0,0,0,0,0,0,0.09,0,0,0,0.106,0,0,0,0
2640,0.21,0.1585,0.203833333,0.0935,0.133666667,0,0.008,0.00975,0,0.025666667,0.009666667,0,0.024,0,0.034,0.092,0.109,0,0.023,0.516,0,0,0,0.102,0
2641,0.154333333,0.104,0.134,0.096,0.065,0.024,0.006,0.010666667,0,0,0.0095,0,0.023,0,0,0,0,0,0.029,0.093,0.101,0,0,0,0
2642,34.273,34.214,85.418,0,85.2545,0,0,0.011,0,0,0,0,70.183,100.173,0,0,0,100.338,0,0,0,0,0,70.386,0
2643,2.772625,2.721125,4.2838,0,4.1912,0,0.0085,0.009666667,0,0.035,0.0164,0,0.251,0,10.159,0,0,0,0.027,0.09,0,0.409,20.449,0.112,0
2644,0.1146,0.0604,0.144,0,0.065,0,0.008,0.01075,0,0,0,0,0.025,0,0,0,0,0,0,0,0.095,0,0,0,0
2645,0.099,0.050285714,0.124,0,0.057,0,0,0.009666667,0,0,0.012,0.087,0,0,0.028,0,0,0,0,0,0,0,0,0,0
2646,0.1255,0.076625,0.121666667,0,0.058,0.035,0,0.0088,0,0,0.009333333,0,0.021,0.022,0,0,0.086,0,0,0,0.094,0.086,0,0,0
2647,0.156285714,0.108142857,0.12925,0,0.06025,0.028,0.011,0.010333333,0,0,0.006,0,0.0255,0.023,0,0,0,0.094,0,0.101,0,0,0.088,0,0
2648,0.193375,0.1455,0.125714286,0.0875,0.057142857,0,0.006,0.006,0,0.027,0.00825,0.082,0.023,0.024,0.021,0,0,0,0.02,0,0.0945,0.0935,0,0,0
2649,0.179875,0.13175,0.124333333,0.096,0.057333333,0,0,0.0205,0,0.02,0.007166667,0.087,0.024333333,0,0.027,0.088,0,0,0.022,0,0,0.086,0,0,0.098
2650,0.179571429,0.129,0.1298,0,0.0592,0,0.005,0.0095,0,0.023666667,0.008,0,0,0,0.022,0,0,0,0.022,0.089,0,0.0975,0,0.0875,0
2651,0.087,0.0375,0,0,0,0,0,0.0155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,0.131888889,0.079444444,0.137,0,0.058666667,0.022,0.006,0.009166667,0,0.024,0,0.101,0,0.024,0,0,0.096,0,0,0,0,0,0,0.094,0
2653,16.8705,16.82116667,25.18175,0.091,25.10925,0.028,0.009,0.007,0.091,0.024,0.0065,0,0,0.024,0,0,100.295,0,0,0,0,0,0,0.106,0
2654,0.161285714,0.111285714,0.12725,0,0.06275,0.026,0.007,0.013,0.094,0,0.00975,0,0.027,0,0.027,0.089,0,0,0.031,0,0.094,0,0,0,0.093
2655,0.176666667,0.1255,0.1355,0,0.058,0.027,0.006,0.009,0,0,0.01,0,0.023,0.022,0,0.0975,0,0.093,0.022,0,0,0,0.095,0,0
2656,0.1684,0.1162,0.134666667,0,0.06,0,0.006,0.0105,0.093,0.023,0.0065,0.101,0,0.025,0.026,0,0,0,0,0,0,0,0,0.098,0
2657,0.164,0.11525,0.1286,0.095,0.0606,0.03,0.008666667,0.007666667,0,0.024,0.007,0,0.022,0.026,0,0,0.098,0,0,0,0,0,0.091,0.096,0
2658,0.1495,0.101166667,0.131333333,0,0.061666667,0.027,0.01,0.008,0,0,0.01,0.099,0.023,0.033,0,0,0,0,0,0,0,0.098,0,0.089,0
2659,0.104333333,0.053333333,0.132,0,0.056,0.022,0,0.0076,0,0,0.005,0,0,0,0,0.095,0,0,0,0,0,0,0,0,0
2660,0.15275,0.10425,0.139,0,0.061,0.027,0.0095,0.0105,0,0,0,0,0.027,0,0,0,0,0.106,0,0.1,0,0,0,0,0
2661,0.151285714,0.098285714,0.147,0.089,0.057666667,0,0.006,0.009,0,0,0.006,0,0,0.023,0.024,0,0,0.099,0.023,0,0,0,0,0,0.093
2662,0.142833333,0.0835,0.135,0,0.063,0,0,0.0125,0,0.0275,0.0105,0,0,0,0,0.102,0,0,0,0.093,0,0,0,0,0
2663,39.077,39.0045,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,0.289111111,0.227666667,0.4136,0.357,0.1725,0.025,0.028857143,0.008,0.097,0.064,0.008333333,0,0.147,0,0,0.3125,0,0,0.0205,0,0.238666667,0.521,0.356,0,0.098
2665,0.114333333,0.070166667,0.118,0,0.0565,0,0.006,0.00625,0,0.024,0.01,0.073,0.023,0,0,0.092,0,0,0,0,0,0,0,0,0
2666,0.135875,0.090625,0.11975,0,0.052,0,0.005,0.01125,0,0,0.004,0.087,0.02,0,0.02,0,0.089,0,0,0,0,0.086,0,0,0.086
2667,0.139333333,0.093833333,0.125,0.09,0.061333333,0,0.0185,0.008333333,0,0.023,0.005,0,0,0,0,0.102,0,0,0.042,0,0,0.082,0,0,0
2668,0.099625,0.05625,0.1145,0.085,0.0515,0,0,0.0075,0,0,0.008,0,0,0,0,0.081,0,0,0.0235,0,0,0,0,0,0
2669,0.162,0.115333333,0.12375,0.084,0.057,0.021,0.007333333,0.0055,0,0.022,0.005,0.087,0,0.02,0.027,0,0,0,0,0,0,0,0,0.099,0.09
2670,0.1754,0.131,0.1225,0,0.05425,0,0.008,0.005,0,0,0.0075,0,0.023,0.026,0,0.08,0,0,0.019,0,0.083,0.092,0,0.088,0
2671,0.113285714,0.063142857,0.1215,0,0.055,0.027,0.005,0.007,0,0.02,0.011,0,0,0,0,0,0,0,0,0,0,0,0.093,0.087,0
2672,0.148285714,0.103857143,0.12275,0,0.05425,0.02,0.007333333,0.012666667,0,0,0.004,0,0.027,0.019,0,0,0.086,0.087,0.021,0,0.087,0.085,0,0,0
2673,0.159625,0.1135,0.131,0.082,0.0544,0,0.005,0.012333333,0,0.019,0.0055,0.087,0.021,0.021,0.02,0,0.117,0,0.019,0,0.09,0.087,0,0,0
2674,0.131571429,0.084571429,0.116666667,0,0.053666667,0.026,0.01,0.011,0.081,0.024,0,0,0.025,0,0,0,0,0,0,0,0.0835,0,0,0,0
2675,118.9654286,118.8924286,138.6223333,270.346,138.5193333,0.021,0.008,0.013,0.094,0.022,0.004,0,0.027,0,0,0,0,0,0,0,300.335,0,260.501,0,0.0895
2676,46.98416667,46.91783333,70.33325,0,70.22325,0,0,0.006,0,0,0.005,0,0.021,0.021,0,130.548,0,0,0,0,0,0.08,0,150.378,0
2677,10.20433333,10.158,30.3695,0,30.2835,0,0,0.00925,0,0.02,0.004,0,0,0,0,0,60.535,0,0,0.084,0,0,0,0,0
2678,0.1242,0.0819,0.12075,0,0.056,0,0.028,0.0105,0,0,0.0375,0.093,0.03,0.022,0.118857143,0,0,0,0.023,0,0,0,0.068,0.086,0.079
2679,0.1545,0.113333333,0.12325,0,0.0595,0,0.013,0.0085,0,0.021,0.0105,0.09,0,0.019,0.036,0,0,0,0.03,0.095,0,0,0.082,0,0.09
2680,0.0972,0.0544,0.12,0,0.056,0.02,0,0.0085,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0.086,0,0,0
2681,0.181833333,0.137333333,0.1212,0,0.0528,0.024,0.006333333,0.008,0,0.021,0.008,0,0.0215,0,0.025,0.078,0,0.086,0,0,0.09,0,0,0,0.09
2682,0.1224,0.0736,0.116,0,0.055,0,0,0.006,0,0.025,0.007,0,0,0.02,0,0,0,0,0,0,0,0.083,0,0.079,0
2683,21.64942857,21.60542857,37.756,0,0.055666667,0,0.005,0.008666667,0,0.021,0.005,0,0,0.02,0,150.605,0,0,0,0,0,0.084,0,0.095,0.083
2684,72.0905,72.025,95.9695,100.718,0,0,0,0.0055,50.728,0,0,0,0,0,0,0,0,130.932,0,140.973,70.637,0,0,0,80.965
2685,1.647875,1.597,2.489,0.086,0.382416667,0,0.015375,0.010333333,0.077,0.243333333,0.008,0,0.108666667,0.034333333,0.141,0,0.928,0,0.1375,10.935,0,0.089,0,0,0
2686,0.1371,0.096444444,0.1226,0.081,0.0564,0.02,0.00625,0.0065,0.086,0.021,0.004,0,0,0,0.023,0,0,0.09,0,0,0,0,0.086,0,0.089
2687,0.0778,0.029666667,0,0,0,0,0,0.011666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,0.154375,0.10725,0.119,0,0.052,0.021333333,0.006666667,0.006,0,0,0.0075,0,0,0.025,0,0,0.0845,0.08,0.021,0.084,0,0,0,0,0
2689,0.1525,0.1068,0.124666667,0,0.058166667,0.021,0.00925,0.008,0,0,0.0125,0.09,0,0,0.02575,0.079,0.083,0,0.033,0,0.092,0.087,0.094,0,0
2690,0.156125,0.1095,0.1234,0,0.054,0,0.006666667,0.011,0,0,0.0055,0.093,0.021,0.02,0.022,0,0.0905,0.089,0.023,0,0,0,0,0,0.079
2691,0.12,0.074833333,0.1195,0,0.059,0,0.012,0.01025,0,0.031,0,0.08,0,0.025,0,0,0,0,0,0,0,0,0,0.094,0
2692,0.16975,0.12275,0.121166667,0,0.053833333,0.021,0.00575,0.012,0,0.0225,0.008,0.0875,0.02,0.023,0,0,0,0,0.019,0,0,0,0.085,0,0.086
2693,0.1488,0.1046,0.117,0,0.054,0,0.006666667,0.0165,0.085,0,0,0,0,0,0.021,0,0,0,0.0255,0,0.086,0,0,0,0.087
2694,0.167571429,0.120428571,0.1216,0.086,0.0546,0.019,0.0045,0.013,0,0.025,0.009666667,0.095,0.027,0.021,0.026,0.088,0.087,0,0,0,0,0.081,0,0,0
2695,12.6425,12.596625,33.509,0,0.0585,0.025,0.009,0.0118,0.09,0,0.005,0,0,0.02,0,0.112,0,0,0,0,0,0,0,0,0
2696,0.156111111,0.112555556,0.120166667,0,0.055571429,0.0205,0.0082,0.015,0,0.024,0.0045,0.079,0,0.0225,0.031,0,0,0,0.019,0.1,0,0.082,0.088,0.094,0.08
2697,0.1416,0.0968,0.107333333,0,0.051666667,0,0.007666667,0.0075,0.076,0.023,0,0,0,0.022,0.02,0,0.081,0,0,0,0,0,0,0.078,0
2698,0.119,0.072125,0.113333333,0,0.053333333,0,0.01,0.0092,0,0,0.01,0.0805,0.025,0.026,0.025,0,0,0,0,0,0.077,0,0,0,0
2699,0.135666667,0.089333333,0.113666667,0,0.052333333,0,0.01,0.006,0,0,0.012,0,0,0.024,0.028,0.081,0,0,0.024,0.081,0.081,0,0,0,0
2700,0.11625,0.071875,0.108333333,0.082,0.051,0.02,0.0075,0.0108,0,0,0.004,0,0.026,0,0.019,0,0,0,0,0,0,0.082,0.075,0,0
2701,0.170625,0.12675,0.121833333,0.09,0.059666667,0.021,0.009333333,0.009,0,0,0.008666667,0,0.0285,0,0.027,0,0.116,0,0,0.095,0.078,0.081,0,0.081,0
2702,0.164,0.119428571,0.1248,0.086,0.0578,0.03,0.006666667,0.0065,0,0.0205,0.005,0,0,0.022,0.021,0,0,0.084,0,0,0,0,0.094,0,0.086
2703,0.120714286,0.074571429,0.104,0,0.044,0.0135,0.005,0.011,0,0,0.0045,0.062,0,0,0.019,0.066,0,0,0,0.082,0,0,0,0,0
2704,21.58,21.53228571,75.267,0,75.186,0,0.008,0.0096,150.364,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108
2705,0.104,0.061,0.112,0,0.051,0.026,0.005,0.012666667,0,0,0.011,0,0,0.019,0,0.078,0,0,0,0,0,0,0,0.09,0
2706,0.1292,0.078,0.122,0,0.0535,0,0.014,0.009666667,0.086,0,0.005,0,0,0.0195,0.074,0,0,0,0,0,0,0,0.097,0,0
2707,0.165375,0.121125,0.118666667,0,0.054333333,0.02,0.00725,0.0055,0.093,0.02,0.0075,0,0,0.023,0,0.072,0.087,0.083,0.02,0,0,0,0,0.078,0.089
2708,0.16025,0.12,0.116,0,0.055,0,0,0.014,0,0,0.008333333,0,0.026,0,0,0.082,0,0,0.022,0,0,0,0.079,0.083,0
2709,0.121857143,0.081857143,0.115666667,0.076,0.053333333,0,0.005,0.0135,0,0.018,0.0085,0,0,0.028,0,0,0,0,0.023,0.083,0,0,0,0,0.081
2710,0.190666667,0.147,0.118,0,0.050333333,0,0.005,0,0,0,0.0045,0.088,0,0.019,0,0.086,0.085,0,0.0195,0,0,0,0,0,0
2711,0.129666667,0.082666667,0.118,0,0.055,0,0.008333333,0.0084,0,0.024,0.009,0,0.021,0,0,0.078,0,0,0.0255,0.0885,0,0.081,0,0,0
2712,0.115428571,0.067,0.127,0,0.0555,0,0,0.0096,0,0,0.0065,0.101,0,0,0,0,0,0,0.0235,0.086,0,0,0,0,0
